"Function","Agency","Fund Type","FP Category","Fund","Subfund","Subfund Name","2025-26  Estimates","2024-25  Estimates","2023-24  Actuals","2022-23  Actuals","2021-22  Actuals","2020-21  Actuals","2019-20  Actuals","2018-19  Actuals","2017-18  Actuals","2016-17  Actuals","2015-16  Actuals","2014-15  Actuals","2013-14  Actuals","2012-13  Actuals","2011-12  Actuals","2010-11  Actuals","2009-10  Actuals","2008-09  Actuals","2007-08  Actuals","2006-07  Actuals","2005-06  Actuals","2004-05  Actuals","2003-04  Actuals","2002-03  Actuals","2001-02  Actuals","2000-01  Actuals","1999-00  Actuals","1998-99  Actuals","1997-98  Actuals","1996-97  Actuals","1995-96  Actuals","1994-95  Actuals"
"Economic Development and Government Oversight","Public Service Department","Special Revenue Funds - Other","Personal Service","Miscellaneous State Special Revenue","21971","Cable TV Accnt","1401000.0","1401000.0","1357000.0","1024000.0","1144000.0","1230000.0","1231000.0","1332000.0","1311000.0","1371000.0","1353000.0","1381000.0","1481000.0","1629000.0","1610000.0","1726000.0","1804000.0","1702000.0","1704000.0","1571000.0","1540000.0","1710000.0","1526000.0","2019000.0","1933000.0","1821000.0","1708000.0","2019000.0","1936000.0","2004000.0","2180000.0","2562000.0"
"Economic Development and Government Oversight","Public Service Department","Special Revenue Funds - Other","Fringe Benefits","Miscellaneous State Special Revenue","22011","Public Service","40741000.0","39310000.0","31923000.0","25950000.0","28739000.0","25838000.0","26379000.0","21758000.0","31579000.0","24748000.0","18238000.0","20986000.0","19320000.0","16032000.0","17961000.0","19459000.0","20534000.0","20298000.0","16760000.0","16789000.0","15191000.0","13627000.0","12002000.0","11701000.0","8446000.0","10357000.0","9386000.0","11612000.0","10881000.0","12357000.0","14920000.0","8337000.0"
"Economic Development and Government Oversight","Public Service Department","Special Revenue Funds - Other","Indirect Costs","Miscellaneous State Special Revenue","22011","Public Service","1841000.0","1793000.0","1425000.0","1262000.0","1311000.0","1296000.0","1320000.0","1577000.0","1132000.0","988000.0","697000.0","775000.0","1207000.0","889000.0","1249000.0","1250000.0","1604000.0","1908000.0","1335000.0","1323000.0","1279000.0","1296000.0","1319000.0","1086000.0","0.0","1170000.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Public Service Department","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","22011","Public Service","10931000.0","11643000.0","6031000.0","7075000.0","8913000.0","5898000.0","6984000.0","8076000.0","8249000.0","7430000.0","7873000.0","6864000.0","6478000.0","7936000.0","7020000.0","9109000.0","9067000.0","11201000.0","9578000.0","9790000.0","10664000.0","11588000.0","9409000.0","13709000.0","11777000.0","12039000.0","13913000.0","10177000.0","11425000.0","11563000.0","14781000.0","13405000.0"
"Economic Development and Government Oversight","Public Service Department","Special Revenue Funds - Other","Personal Service","Miscellaneous State Special Revenue","22011","Public Service","62489000.0","59773000.0","47008000.0","41003000.0","46424000.0","43296000.0","41453000.0","41296000.0","41556000.0","40114000.0","39505000.0","38379000.0","38909000.0","36096000.0","37139000.0","40075000.0","41465000.0","40530000.0","36407000.0","36462000.0","34799000.0","33903000.0","32989000.0","35170000.0","34866000.0","33795000.0","31924000.0","34553000.0","33300000.0","34795000.0","36110000.0","40078000.0"
"Economic Development and Government Oversight","Public Service Department","Special Revenue Funds - Other","Fringe Benefits","Miscellaneous State Special Revenue","22093","COCOT","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","24000.0","99000.0","64000.0","48000.0","32000.0","23000.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Public Service Department","Special Revenue Funds - Other","Indirect Costs","Miscellaneous State Special Revenue","22093","COCOT","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2000.0","10000.0","0.0","6000.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Public Service Department","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","22093","COCOT","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2000.0","23000.0","49000.0","3000.0","8000.0","72000.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Public Service Department","Special Revenue Funds - Other","Personal Service","Miscellaneous State Special Revenue","22093","COCOT","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1000.0","5000.0","294000.0","269000.0","157000.0","103000.0","86000.0","3000.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Public Service Department","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","22172","Undrgrnd Sfty T","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18000.0","52000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Public Service Department","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","22251","Maj Ren Ene Dev","1000000.0","1250000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Regional Economic Development Program","Capital Projects Funds - Other","Assistance and Grants","Capital Projects Fund","300CC","CPF - Auth Bond","0.0","0.0","295000.0","489000.0","807000.0","750000.0","1902000.0","2938000.0","2030000.0","4156000.0","2787000.0","3071000.0","172000.0","2921000.0","6058000.0","5248000.0","1967000.0","2637000.0","2147000.0","343000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Regional Economic Development Program","Capital Projects Funds - Other","Capital Projects","Capital Projects Fund","300CC","CPF - Auth Bond","1295000.0","1295000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1614000.0","34561000.0","0.0","7000000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Science, Technology and Academic Research, Office of","Capital Projects Funds - Other","Assistance and Grants","Capital Projects Fund","30000","Capital Project","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-8000000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Science, Technology and Academic Research, Office of","Capital Projects Funds - Other","Capital Projects","Capital Projects Fund","30000","Capital Project","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2000000.0","8000000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Science, Technology and Academic Research, Office of","Capital Projects Funds - Other","Capital Projects","Capital Projects Fund","300CC","CPF - Auth Bond","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12602000.0","3597000.0","2512000.0","11800000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Science, Technology and Academic Research, Office of","General Fund","Assistance and Grants","Community Projects Fund","10251","Comm Proj AA","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","286000.0","1006000.0","150000.0","156000.0","18000.0","0.0","0.0","18000.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Science, Technology and Academic Research, Office of","General Fund","Assistance and Grants","Community Projects Fund","10253","Comm Proj CC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-4000.0","0.0","0.0","666000.0","1067000.0","728000.0","529000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Science, Technology and Academic Research, Office of","General Fund","Assistance and Grants","Community Projects Fund","10254","Comm Proj DD","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1000000.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Science, Technology and Academic Research, Office of","General Fund","Assistance and Grants","Community Projects Fund","10257","Comm Proj II","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","112000.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Science, Technology and Academic Research, Office of","General Fund","Assistance and Grants","Community Projects Fund","10258","Comm Proj JJ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5000.0","445000.0","227000.0","682000.0","1904000.0","862000.0","400000.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Science, Technology and Academic Research, Office of","General Fund","Assistance and Grants","Local Assistance Account","10000","Local Assistnce","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6416000.0","38302000.0","42190000.0","28944000.0","26768000.0","33524000.0","10773000.0","23599000.0","24865000.0","20080000.0","18701000.0","26512000.0","26800000.0"
"Economic Development and Government Oversight","Science, Technology and Academic Research, Office of","General Fund","Non-Personal Service","State Operations Account","10050","State Purposes","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41000.0","754000.0","808000.0","710000.0","758000.0","1033000.0","910000.0","142000.0","0.0","0.0","22000.0","737000.0","333000.0"
"Economic Development and Government Oversight","Science, Technology and Academic Research, Office of","General Fund","Personal Service","State Operations Account","10050","State Purposes","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","345000.0","2061000.0","1952000.0","1837000.0","1980000.0","1943000.0","1643000.0","138000.0","0.0","-32000.0","92000.0","608000.0","1156000.0"
"Economic Development and Government Oversight","Science, Technology and Academic Research, Office of","Special Revenue Funds - Federal","Assistance and Grants","Federal Miscellaneous Operating Grants Fund","25300","Fed Oper Grant","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1542000.0","5692000.0","4128000.0","5301000.0","5431000.0","5562000.0","3369000.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Science, Technology and Academic Research, Office of","Special Revenue Funds - Other","Assistance and Grants","Miscellaneous State Special Revenue","219ZV","S T A Research","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Science, Technology and Academic Research, Office of","Special Revenue Funds - Other","Assistance and Grants","Miscellaneous State Special Revenue","22025","Comm Svce Assis","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","382000.0","1195000.0","1680000.0","672000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Science, Technology and Innovation, NYS Foundation for","Capital Projects Funds - Other","Capital Projects","Capital Projects Fund","300CC","CPF - Auth Bond","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5740000.0","0.0","0.0","1889000.0","2184000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Science, Technology and Innovation, NYS Foundation for","General Fund","Assistance and Grants","Community Projects Fund","10251","Comm Proj AA","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","33000.0","220000.0","219000.0","461000.0","736000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Science, Technology and Innovation, NYS Foundation for","General Fund","Assistance and Grants","Community Projects Fund","10253","Comm Proj CC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19000.0","0.0","183000.0","209000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Science, Technology and Innovation, NYS Foundation for","General Fund","Assistance and Grants","Local Assistance Account","10000","Local Assistnce","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23153000.0","25965000.0","24029000.0","38736000.0","37991000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Science, Technology and Innovation, NYS Foundation for","General Fund","Non-Personal Service","State Operations Account","10050","State Purposes","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","229000.0","625000.0","750000.0","1050000.0","791000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Science, Technology and Innovation, NYS Foundation for","General Fund","Personal Service","State Operations Account","10050","State Purposes","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","158000.0","1983000.0","2254000.0","2192000.0","2031000.0","1722000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Strategic Investment Program","Capital Projects Funds - Other","Assistance and Grants","Capital Projects Fund","300CC","CPF - Auth Bond","0.0","0.0","-750000.0","1278000.0","330000.0","0.0","1056000.0","2888000.0","1625000.0","683000.0","1427000.0","1030000.0","1899000.0","6583000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","39871000.0","18210000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Economic Development and Government Oversight","Strategic Investment Program","Capital Projects Funds - Other","Capital Projects","Capital Projects Fund","300CC","CPF - Auth Bond","2000000.0","2000000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3718000.0","3561000.0","8827000.0","3195000.0","9704000.0","4840000.0","2930000.0","8284000.0","5000000.0","4000000.0","12450000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Parks and the Environment","Adirondack Park Agency","Capital Projects Funds - Other","Assistance and Grants","Capital Projects Fund","30000","Capital Project","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","51000.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Parks and the Environment","Adirondack Park Agency","Capital Projects Funds - Other","Capital Projects","Capital Projects Fund","30000","Capital Project","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","118000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Parks and the Environment","Adirondack Park Agency","Capital Projects Funds - Other","Capital Projects","Capital Projects Fund","300CC","CPF - Auth Bond","2000000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"Parks and the Environment","Adirondack Park Agency","General Fund","Assistance and Grants","Local Assistance Account","10000","Local Assistnce","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25000.0","88000.0","50000.0","50000.0","50000.0","50000.0","50000.0","50000.0","50000.0","50000.0","50000.0","40000.0","0.0","0.0","0.0"
"Parks and the Environment","Adirondack Park Agency","General Fund","Non-Personal Service","State Operations Account","10050","State Purposes","1370000.0","1063000.0","1036000.0","770000.0","311000.0","406000.0","374000.0","347000.0","289000.0","423000.0","261000.0","383000.0","326000.0","360000.0","520000.0","403000.0","424000.0","726000.0","928000.0","573000.0","524000.0","618000.0","510000.0","670000.0","841000.0","663000.0","599000.0","797000.0","510000.0","616000.0","485000.0","561000.0"
